,solution,time,obj value,solve_calls_sat,solve_calls_unsat,time_solve_sat,time_solve_unsat
0,"[42, 284, 261, 246, 232, 235, 256]",0.1924546048976481,42284261246232235256,1,0,0.1924559511244297,0.0
1,"[42, 288, 257, 247, 237, 237, 268]",0.48636952321976423,42288257247237237268,2,4,0.33986878814175725,0.14582051150500774
2,"[42, 290, 248, 247, 236, 216, 253]",0.7981239939108491,42290248247236216253,3,8,0.48295118613168597,0.3136905478313565
3,"[42, 291, 231, 241, 246, 245, 256]",1.0772703369148076,42291231241246245256,4,12,0.6013146471232176,0.47360159922391176
4,"[42, 294, 253, 241, 238, 229, 263]",1.487394125200808,42294253241238229263,5,16,0.8183967303484678,0.665649943985045
5,"[42, 295, 256, 250, 220, 211, 265]",1.9312380310148,42295256250220211265,6,20,1.0618508411571383,0.8647638754919171
6,"[42, 298, 261, 230, 241, 249, 265]",2.3667290080338717,42298261230241249265,7,24,1.3068301663734019,1.0538481385447085
7,"[42, 299, 261, 244, 222, 224, 275]",2.8591722138226032,42299261244222224275,8,28,1.5972084873355925,1.254247406963259
8,"[42, 300, 252, 230, 240, 228, 250]",3.320751561783254,42300252230240228250,9,32,1.8234567590989172,1.4876969908364117
9,"[43, 261, 234, 251, 245, 226, 256]",4.008133071940392,43261234251245226256,10,37,2.2358843414112926,1.7603197083808482
10,"[43, 265, 239, 245, 247, 239, 266]",4.45194817520678,43265239245247239266,11,41,2.485461611766368,1.9532682606950402
11,"[43, 271, 238, 234, 249, 238, 253]",4.945763363968581,43271238234249238253,12,45,2.744706077966839,2.18633938068524
12,"[43, 273, 244, 225, 236, 240, 258]",5.570638427976519,43273244225236240258,13,49,3.1039064950309694,2.4503154060803354
13,"[43, 273, 260, 238, 229, 222, 248]",6.1158204870298505,43273260238229222248,14,52,3.4790483471006155,2.619407822843641
14,"[43, 275, 235, 225, 235, 219, 243]",6.792451327200979,43275235225235219243,15,56,3.8492561080493033,2.9237685198895633
15,"[43, 275, 266, 235, 227, 240, 258]",7.271811644081026,43275266235227240258,16,59,4.168244309257716,3.0833187219686806
16,"[43, 277, 263, 247, 222, 239, 267]",8.3265001331456,43277263247222239267,17,63,4.941750296391547,3.362247903831303
17,"[43, 277, 265, 232, 231, 235, 258]",8.868990058079362,43277265232231235258,18,66,5.28429336939007,3.5609946469776332
18,"[43, 278, 239, 228, 224, 229, 250]",9.693087934050709,43278239228224229250,19,70,5.783809594344348,3.883052595425397
19,"[43, 280, 243, 228, 219, 214, 255]",10.555130212102085,43280243228219214255,20,74,6.342042218428105,4.184292546007782
20,"[43, 282, 227, 234, 249, 246, 251]",11.482516576070338,43282227234249246251,21,78,6.930462473537773,4.5204236027784646
21,"[43, 282, 237, 260, 238, 204, 266]",11.992460687179118,43282237260238204266,22,81,7.282197537366301,4.677396978717297
22,"[43, 283, 247, 231, 208, 224, 262]",13.117009145207703,43283247231208224262,23,85,8.052859058137983,5.028077621478587
23,"[43, 283, 264, 221, 233, 234, 245]",13.772115236148238,43283264221233234245,24,88,8.41893154103309,5.315298395231366
24,"[43, 285, 265, 244, 217, 236, 255]",15.404916849918664,43285265244217236255,25,92,9.67493606498465,5.688370477408171
25,"[43, 286, 242, 254, 240, 217, 276]",17.217254537157714,43286242254240217276,26,96,10.992092767730355,6.179247212130576
26,"[43, 286, 261, 239, 215, 216, 267]",17.993877585045993,43286261239215216267,27,99,11.470434387680143,6.475424742791802
27,"[43, 288, 258, 251, 210, 215, 276]",20.00099302921444,43288258251210215276,28,103,12.911493728403002,7.037017574068159
28,"[43, 289, 257, 223, 244, 250, 260]",21.910148023162037,43289257223244250260,29,107,14.26547842938453,7.58752575237304
29,"[43, 289, 266, 219, 236, 254, 267]",22.591867223847657,43289266219236254267,30,110,14.644261253532022,7.8881449406035244
30,"[43, 290, 265, 239, 222, 233, 254]",24.5705123571679,43290265239222233254,31,114,16.178987304214388,8.327018740586936
31,"[43, 291, 252, 245, 221, 217, 252]",26.609162223059684,43291252245221217252,32,118,17.61770695913583,8.921110566705465
32,"[43, 291, 257, 219, 235, 233, 252]",27.45622471300885,43291257219235233252,33,121,18.045546927955,9.33733592601493
33,"[43, 292, 235, 239, 231, 246, 255]",29.263406007084996,43292235239231246255,34,125,19.316749239806086,9.867857376113534
34,"[43, 292, 241, 243, 242, 216, 263]",29.988914717920125,43292241243242216263,35,128,19.774467937648296,10.133098393213004
35,"[43, 292, 247, 255, 256, 238, 235]",31.089402181096375,43292247255256238235,36,131,20.593734956812114,10.411370332352817
36,"[43, 292, 255, 248, 241, 218, 250]",32.19488025084138,43292255248241218250,37,134,21.424849017057568,10.682184702251107
