,solution,time,obj value,solve_calls_sat,solve_calls_unsat,time_solve_sat,time_solve_unsat
0,"[41, 210, 261, 212, 228, 250, 248, 193, 238]",0.22489378391765058,41210261212228250248193238,1,0,0.22489519300870597,0.0
1,"[41, 216, 256, 216, 210, 248, 258, 209, 230]",0.6225200858898461,41216256216210248258209230,2,6,0.38680696208029985,0.2347065145149827
2,"[42, 198, 269, 203, 220, 270, 235, 192, 264]",1.3136857259087265,42198269203220270235192264,3,13,0.7938523369375616,0.517480154754594
3,"[42, 198, 275, 230, 206, 257, 247, 179, 247]",1.7490820090752095,42198275230206257247179247,4,18,1.0084680889267474,0.7373804089147598
4,"[42, 198, 280, 223, 201, 271, 247, 163, 243]",2.216364193940535,42198280223201271247163243,5,23,1.2412417829036713,0.9708243769127876
5,"[42, 201, 252, 214, 208, 255, 222, 188, 241]",2.784767610952258,42201252214208255222188241,6,29,1.488856780808419,1.2898819961119443
6,"[42, 201, 253, 222, 221, 261, 251, 180, 249]",3.258461445104331,42201253222221261251180249,7,34,1.7479129368439317,1.50339867034927
7,"[42, 201, 257, 207, 203, 269, 222, 172, 237]",3.6826968360692263,42201257207203269222172237,8,39,1.9356127299834043,1.7384847693610936
8,"[42, 202, 253, 203, 231, 251, 258, 209, 245]",4.5507767060771585,42202253203231251258209245,9,45,2.2733237089123577,2.266600482398644
9,"[42, 203, 255, 215, 213, 269, 239, 181, 225]",5.451045728987083,42203255215213269239181225,10,51,2.7993260610383004,2.638452243525535
10,"[42, 203, 260, 208, 208, 283, 239, 165, 221]",6.082285339944065,42203260208208283239165221,11,56,3.1169100082479417,2.9501769370399415
11,"[42, 204, 264, 207, 202, 268, 245, 208, 256]",6.933646562043577,42204264207202268245208256,12,62,3.5744116161949933,3.3408451112918556
12,"[42, 204, 264, 220, 225, 247, 239, 200, 260]",7.4018467019777745,42204264220225247239200260,13,66,3.8210838141385466,3.560911314096302
13,"[42, 204, 270, 234, 188, 255, 257, 195, 239]",8.130122175905854,42204270234188255257195239,14,71,4.202043842058629,3.905236101243645
14,"[42, 204, 275, 227, 183, 269, 257, 179, 235]",8.827559907920659,42204275227183269257179235,15,76,4.58903590310365,4.212612583069131
15,"[42, 205, 259, 222, 226, 248, 252, 188, 244]",9.983399146934971,42205259222226248252188244,16,82,5.29798245918937,4.65472789038904
16,"[42, 205, 278, 222, 220, 263, 238, 177, 263]",10.989966880064458,42205278222220263238177263,17,87,5.984772734111175,4.971594527363777
17,"[42, 207, 247, 218, 190, 253, 232, 204, 233]",12.047261416912079,42207247218190253232204233,18,93,6.480016836198047,5.528031059540808
18,"[42, 207, 248, 226, 203, 259, 261, 196, 241]",12.723568514920771,42207248226203259261196241,19,98,6.906217735260725,5.775792579865083
19,"[42, 207, 252, 211, 185, 267, 232, 188, 229]",13.334410223877057,42207252211185267232188229,20,103,7.227981477277353,6.062143148155883
20,"[42, 207, 255, 217, 208, 257, 234, 186, 244]",14.202307316008955,42207255217208257234186244,21,108,7.815795647446066,6.339344634441659
21,"[42, 207, 259, 202, 238, 239, 247, 192, 243]",15.024303694954142,42207259202238239247192243,22,113,8.162907951278612,6.81057470664382
22,"[42, 207, 260, 210, 203, 271, 234, 170, 240]",15.94962522899732,42207260210203271234170240,23,118,8.725615539122373,7.169467501342297
23,"[42, 208, 248, 207, 213, 249, 268, 225, 237]",17.32002274109982,42208248207213249268225237,24,124,9.419847758021206,7.839214340085164
24,"[42, 208, 255, 206, 222, 261, 213, 186, 257]",18.075873168883845,42208255206222261213186257,25,129,9.903882079059258,8.10771333379671
25,"[42, 209, 250, 219, 195, 267, 249, 197, 217]",19.67252406105399,42209250219195267249197217,26,135,10.861831600079313,8.740105715813115
26,"[42, 209, 255, 212, 190, 281, 249, 181, 213]",20.666790425078943,42209255212190281249181213,27,140,11.495584147050977,9.096801032777876
27,"[42, 210, 249, 208, 214, 242, 231, 191, 235]",22.285695010097697,42210249208214242231191235,28,146,12.47490203124471,9.729112524539232
28,"[42, 210, 259, 224, 207, 245, 249, 216, 252]",23.3410215228796,42210259224207245249216252,29,151,13.224856804125011,10.030295830452815
29,"[42, 211, 245, 211, 208, 274, 225, 203, 239]",24.92815720010549,42211245211208274225203239,30,157,14.02108340524137,10.812102511292323
30,"[42, 211, 251, 238, 194, 261, 237, 190, 222]",25.93555622897111,42211251238194261237190222,31,162,14.736783881206065,11.099642351269722
31,"[42, 211, 254, 226, 208, 246, 262, 204, 236]",27.19087162707001,42211254226208246262204236,32,167,15.591697182273492,11.494812528137118
32,"[42, 211, 256, 231, 189, 275, 237, 174, 218]",28.409814639016986,42211256231189275237174218,33,172,16.323102940339595,11.976153703872114
33,"[42, 211, 273, 226, 202, 261, 248, 193, 255]",30.09450044296682,42211273226202261248193255,34,177,17.4599284613505,12.517025937791914
34,"[42, 213, 250, 221, 190, 255, 244, 202, 236]",32.690818418050185,42213250221190255244202236,35,183,18.883670818293467,13.677556399954483
35,"[42, 213, 254, 206, 220, 237, 257, 208, 235]",33.65325272199698,42213254206220237257208235,36,188,19.31535637122579,14.20260384073481
36,"[42, 213, 255, 214, 185, 269, 244, 186, 232]",34.66109388205223,42213255214185269244186232,37,193,19.851680655265227,14.668019701726735
37,"[42, 213, 291, 220, 238, 249, 274, 189, 219]",36.32134710694663,42213291220238249274189219,38,198,21.03112238412723,15.141515282914042
38,"[42, 214, 228, 222, 196, 259, 212, 199, 216]",38.53677057195455,42214228222196259212199216,39,204,22.178055057069287,16.195422920398414
39,"[42, 214, 233, 215, 191, 273, 212, 183, 212]",39.271986277075484,42214233215191273212183212,40,209,22.59912544908002,16.504077818943188
40,"[42, 214, 250, 210, 204, 259, 223, 202, 249]",40.26914631598629,42214250210204259223202249,41,214,23.290778696071357,16.80368495429866
41,"[42, 214, 258, 209, 222, 263, 225, 184, 260]",41.58655554498546,42214258209222263225184260,42,219,24.186030080076307,17.218824601033702
42,"[42, 214, 262, 222, 223, 249, 257, 192, 224]",43.376664069946855,42214262222223249257192224,43,224,25.423501508077607,17.762672481127083
43,"[42, 214, 267, 215, 218, 263, 257, 176, 220]",45.429279475007206,42214267215218263257176220,44,229,26.54055861616507,18.686134294839576
44,"[42, 214, 269, 234, 207, 250, 270, 194, 231]",47.65828779898584,42214269234207250270194231,45,234,27.962917503202334,19.48140237107873
45,"[42, 214, 274, 227, 202, 264, 270, 178, 227]",50.30048942589201,42214274227202264270178227,46,239,29.899351252242923,20.173948260955513
46,"[42, 215, 266, 227, 221, 243, 226, 219, 252]",54.03612301405519,42215266227221243226219252,47,245,32.40878290729597,21.382512181065977
47,"[42, 216, 244, 212, 196, 240, 241, 207, 227]",56.9503524240572,42216244212196240241207227,48,251,33.93592409836128,22.751813563983887
48,"[42, 216, 273, 208, 229, 264, 262, 183, 230]",58.623393676942214,42216273208229264262183230,49,256,35.18265640945174,23.170820074621588
49,"[42, 217, 239, 230, 192, 258, 234, 204, 207]",61.20508119999431,42217239230192258234204207,50,262,36.74664536048658,24.17191272089258
50,"[42, 217, 244, 223, 187, 272, 234, 188, 203]",62.426569015020505,42217244223187272234188203,51,267,37.54048659349792,24.591800331138074
51,"[42, 217, 246, 218, 209, 248, 245, 203, 225]",63.5753386139404,42217246218209248245203225,52,272,38.275606013368815,24.997294260188937
52,"[42, 217, 251, 211, 204, 262, 245, 187, 221]",64.83740731701255,42217251211204262245187221,53,277,39.00387679645792,25.5224594573956
53,"[42, 217, 259, 201, 238, 254, 252, 206, 252]",65.98699597106315,42217259201238254252206252,54,282,39.602695007342845,26.06350014032796
54,"[42, 217, 263, 216, 215, 259, 265, 178, 233]",68.54129204107448,42217263216215259265178233,55,287,41.32290709228255,26.8859472933691
55,"[42, 218, 254, 230, 208, 267, 228, 188, 238]",72.81121806707233,42218254230208267228188238,56,293,43.87559882714413,28.583720949478447
56,"[42, 218, 258, 199, 233, 256, 228, 194, 243]",74.32432410889305,42218258199233256228194243,57,298,44.638531825039536,29.320911363698542
57,"[42, 218, 277, 227, 222, 254, 247, 179, 238]",76.66307160397992,42218277227222254247179238,58,303,46.225367869017646,30.060812040697783
58,"[42, 219, 286, 224, 220, 247, 284, 205, 211]",82.47083397489041,42219286224220247284205211,59,309,50.33517660712823,31.732505067484453
59,"[42, 220, 231, 225, 196, 261, 224, 197, 219]",85.63020354602486,42220231225196261224197219,60,315,52.068789575016126,33.1325386732351
60,"[42, 220, 235, 231, 189, 254, 242, 206, 220]",86.77689683693461,42220235231189254242206220,61,320,52.763895384036005,33.57449833326973
61,"[42, 220, 236, 218, 191, 275, 224, 181, 215]",87.81509270193055,42220236218191275224181215,62,325,53.35964784421958,34.00693306024186
62,"[42, 220, 240, 221, 212, 261, 230, 202, 233]",89.19326529791579,42220240221212261230202233,63,330,54.282320756232366,34.451989194145426
63,"[42, 220, 240, 224, 184, 268, 242, 190, 216]",89.89768155501224,42220240224184268242190216,64,334,54.6028977741953,34.833441029069945
