,solution,time,obj value,solve_calls_sat,solve_calls_unsat,time_solve_sat,time_solve_unsat
0,"[-15, 296, 18, -121, -151, -119, -240, -156, -140, -265]",0.42156773898750544,-14703982121151119240156140265,1,0,0.4215683319926029,0.0
1,"[-15, 296, 18, -120, -147, -113, -240, -157, -142, -265]",1.3868396159959957,-14703982120147113240157142265,2,5,1.0252624619897688,0.3607689190102974
2,"[-15, 296, 18, -120, -142, -114, -245, -159, -147, -261]",2.207453134993557,-14703982120142114245159147261,3,9,1.4060560700017959,0.7997587450081483
3,"[-15, 297, 18, -121, -152, -113, -240, -158, -143, -260]",4.255554987990763,-14702982121152113240158143260,4,16,1.9882903409888968,2.263860659993952
4,"[-15, 297, 18, -121, -151, -110, -241, -155, -142, -260]",5.091817998996703,-14702982121151110241155142260,5,20,2.4834401789848926,2.6041829049936496
5,"[-15, 297, 18, -120, -152, -119, -245, -156, -140, -262]",6.244573660995229,-14702982120152119245156140262,6,25,3.07140267099021,3.1674287759815343
6,"[-15, 297, 18, -120, -147, -109, -240, -155, -147, -268]",7.819056768988958,-14702982120147109240155147268,7,29,4.304798698998638,3.507396418004646
7,"[-15, 297, 18, -120, -146, -115, -240, -158, -142, -264]",9.749829921987839,-14702982120146115240158142264,8,33,5.275187773004291,4.466086369022378
8,"[-15, 297, 18, -120, -144, -118, -240, -157, -145, -270]",11.39797966099286,-14702982120144118240157145270,9,37,6.226321280002594,5.162024150005891
9,"[-15, 298, 18, -122, -152, -116, -244, -156, -143, -262]",16.13502457899449,-14701982122152116244156143262,10,44,7.335617923003156,8.785805684994557
10,"[-15, 298, 18, -122, -146, -115, -243, -158, -144, -258]",16.764721898987773,-14701982122146115243158144258,11,48,7.7054779210011475,9.04475685597572
11,"[-15, 298, 18, -121, -151, -119, -240, -159, -137, -264]",18.093144587997813,-14701982121151119240159137264,12,53,8.564625023005647,9.512256789967068
12,"[-15, 298, 18, -121, -147, -116, -240, -157, -138, -263]",19.479300106992014,-14701982121147116240157138263,13,57,9.398457155999495,10.063448852000874
13,"[-15, 298, 18, -121, -140, -106, -240, -155, -149, -262]",21.85724749098881,-14701982121140106240155149262,14,61,10.663389268011088,11.174864424014231
14,"[-15, 298, 18, -120, -147, -112, -248, -160, -145, -255]",23.922799326988752,-14701982120147112248160145255,15,66,12.058740177017171,11.841847849995247
15,"[-15, 298, 18, -120, -147, -112, -240, -158, -144, -259]",24.799289099988528,-14701982120147112240158144259,16,68,12.797033002017997,11.979408485000022
16,"[-15, 298, 18, -120, -143, -117, -241, -157, -145, -261]",27.434789849998197,-14701982120143117241157145261,17,72,14.416214300013962,12.993563180003548
