,solution,time,obj value,solve_calls_sat,solve_calls_unsat,time_solve_sat,time_solve_unsat
0,"[187, 306, 336, 364, 281, 279]",0.09976276301313192,18703060336036402810279,1,0,0.09976379701402038,0.0
1,"[187, 306, 337, 361, 279, 278]",0.28406845906283706,18703060337036102790278,2,0,0.24271783092990518,0.0
2,"[187, 307, 338, 369, 279, 275]",0.5524064000928774,18703070338036902790275,3,0,0.4696501409634948,0.0
3,"[187, 307, 339, 366, 277, 274]",0.8179322680225596,18703070339036602770274,4,0,0.6937429889803752,0.0
4,"[188, 299, 341, 362, 280, 278]",1.1994313360191882,18802990341036202800278,5,0,1.0336020500399172,0.0
5,"[188, 299, 342, 359, 278, 277]",1.6402758850017563,18802990342035902780277,6,0,1.4326488210354,0.0
6,"[188, 300, 336, 358, 282, 278]",2.1058777950238436,18803000336035802820278,7,0,1.85658132401295,0.0
7,"[188, 300, 337, 355, 280, 277]",2.575019338983111,18803000337035502800277,8,0,2.2841215459629893,0.0
8,"[188, 300, 343, 367, 278, 274]",3.108547665993683,18803000343036702780274,9,0,2.7759455639170483,0.0
9,"[188, 300, 344, 364, 276, 273]",3.67237936204765,18803000344036402760273,10,0,3.2984036839334294,0.0
10,"[188, 301, 337, 366, 277, 278]",4.27427205001004,18803010337036602770278,11,0,3.8588240860262886,0.0
11,"[188, 301, 338, 363, 275, 277]",4.899540204089135,18803010338036302750277,12,0,4.442484638071619,0.0
12,"[188, 301, 338, 363, 280, 274]",5.570886016008444,18803010338036302800274,13,0,5.071272990084253,0.0
13,"[188, 301, 339, 360, 278, 273]",6.240675150998868,18803010339036002780273,14,0,5.699558237101883,0.0
14,"[188, 302, 334, 360, 280, 278]",6.875525656039827,18803020334036002800278,15,0,6.292897290084511,0.0
15,"[188, 302, 335, 357, 278, 277]",7.5139209440676495,18803020335035702780277,16,0,6.8898262730799615,0.0
16,"[188, 302, 339, 371, 275, 274]",8.267025746055879,18803020339037102750274,17,0,7.601424395106733,0.0
17,"[188, 302, 340, 368, 273, 273]",9.084424144006334,18803020340036802730273,18,0,8.377536745159887,0.0
18,"[188, 303, 329, 361, 283, 279]",9.84448233305011,18803030329036102830279,19,0,9.09635880717542,0.0
19,"[188, 303, 330, 358, 281, 278]",10.648997326032259,18803030330035802810278,20,0,9.859212606213987,0.0
20,"[188, 303, 336, 365, 278, 274]",11.619341838988476,18803030336036502780274,21,0,10.788091442198493,0.0
21,"[188, 303, 337, 362, 276, 273]",12.622539445059374,18803030337036202760273,22,0,11.749802770209499,0.0
22,"[188, 304, 331, 366, 281, 275]",13.618530726991594,18803040331036602810275,23,0,12.704281845246442,0.0
23,"[188, 304, 332, 363, 279, 274]",14.659176792018116,18803040332036302790274,24,0,13.703369850292802,0.0
24,"[188, 304, 334, 358, 283, 275]",15.742116612032987,18803040334035802830275,25,0,14.744748224271461,0.0
25,"[188, 304, 335, 355, 281, 274]",16.84313933609519,18803040335035502810274,26,0,15.804040550254285,0.0
26,"[188, 305, 336, 363, 281, 271]",18.091194431995973,18803050336036302810271,27,0,17.010600150213577,0.0
27,"[188, 305, 337, 360, 279, 270]",19.338073419989087,18803050337036002790270,28,0,18.216108572203666,0.0
28,"[188, 305, 340, 373, 275, 272]",20.68642964703031,18803050340037302750272,29,0,19.523022785200737,0.0
29,"[188, 305, 341, 370, 273, 271]",22.035056884982623,18803050341037002730271,30,0,20.829987432225607,0.0
30,"[188, 307, 343, 360, 277, 279]",23.5031211450696,18803070343036002770279,31,0,22.25674090627581,0.0
31,"[188, 308, 345, 365, 275, 275]",25.087031075032428,18803080345036502750275,32,0,23.798820520285517,0.0
32,"[188, 310, 327, 356, 277, 273]",26.356663092039526,18803100327035602770273,33,0,25.026887378306128,0.0
33,"[188, 310, 328, 353, 275, 272]",27.67880246799905,18803100328035302750272,34,0,26.30750686628744,0.0
34,"[188, 311, 327, 362, 278, 272]",29.077818928053603,18803110327036202780272,35,0,27.66509942128323,0.0
35,"[188, 311, 328, 359, 276, 271]",30.505544368061237,18803110328035902760271,36,0,29.051397511269897,0.0
36,"[188, 311, 329, 361, 275, 269]",31.990033587091602,18803110329036102750269,37,0,30.494551444309764,0.0
37,"[188, 311, 330, 358, 273, 268]",33.44568175601307,18803110330035802730268,38,0,31.90879049024079,0.0
38,"[188, 312, 329, 367, 276, 268]",35.18263166898396,18803120329036702760268,39,0,33.604161017225124,0.0
39,"[188, 312, 330, 364, 274, 267]",36.9661694180686,18803120330036402740267,40,0,35.3462722703116,0.0
40,"[189, 265, 293, 302, 259, 277]",38.342141112079844,18902650293030202590277,41,0,36.68064850731753,0.0
41,"[189, 265, 294, 299, 257, 276]",39.85432755900547,18902650294029902570276,42,0,38.151417671353556,0.0
42,"[189, 266, 293, 298, 252, 274]",41.44648559903726,18902660293029802520274,43,0,39.70187136833556,0.0
43,"[189, 266, 294, 295, 250, 273]",43.17941552703269,18902660294029502500273,44,0,41.39318153436761,0.0
44,"[189, 268, 292, 303, 263, 274]",44.92414146102965,18902680292030302630274,45,0,43.09626845433377,0.0
45,"[189, 268, 293, 300, 261, 273]",46.64811214909423,18902680293030002610273,46,0,44.778936406364664,0.0
46,"[189, 269, 292, 299, 256, 271]",48.60374880908057,18902690292029902560271,47,0,46.693029089365155,0.0
47,"[189, 269, 293, 296, 254, 270]",50.760991572984494,18902690293029602540270,48,0,48.80867154337466,0.0
48,"[189, 298, 342, 358, 278, 269]",54.03494372102432,18902980342035802780269,49,0,52.041302287369035,0.0
49,"[189, 300, 338, 362, 275, 269]",57.611565893981606,18903000338036202750269,50,0,55.57630748942029,0.0
50,"[189, 301, 335, 356, 278, 269]",60.77674710203428,18903010335035602780269,51,0,58.69972578447778,0.0
51,"[189, 303, 338, 367, 277, 268]",65.15156512404792,18903030338036702770268,52,0,63.03327630250715,0.0
52,"[189, 303, 339, 364, 275, 267]",69.38727504899725,18903030339036402750267,53,0,67.22769292246085,0.0
53,"[189, 304, 334, 359, 274, 268]",73.3276746670017,18903040334035902740268,54,0,71.12656015250832,0.0
54,"[189, 304, 335, 356, 272, 267]",77.34381812205538,18903040335035602720267,55,0,75.10137668950483,0.0
55,"[189, 305, 329, 355, 276, 268]",81.31938392005395,18903050329035502760268,56,0,79.03531127946917,0.0
56,"[189, 305, 330, 352, 274, 267]",84.90889693703502,18903050330035202740267,57,0,82.58302276651375,0.0
57,"[189, 305, 333, 366, 272, 267]",89.03358994808514,18903050333036602720267,58,0,86.66625194449443,0.0
58,"[189, 305, 334, 363, 270, 266]",93.23210896807723,18903050334036302700266,59,0,90.8231552435318,0.0
59,"[189, 305, 335, 362, 273, 266]",97.5623664300656,18903050335036202730266,60,0,95.11172436457127,0.0
60,"[189, 306, 329, 361, 277, 267]",101.67895527300425,18903060329036102770267,61,0,99.18675743846688,0.0
61,"[189, 306, 330, 358, 275, 266]",105.5867929700762,18903060330035802750266,62,0,103.05302998248953,0.0
62,"[189, 306, 330, 363, 271, 268]",109.76180367206689,18903060330036302710268,63,0,107.18634969857521,0.0
63,"[189, 306, 331, 360, 269, 267]",113.92698338907212,18903060331036002690267,64,0,111.31021685758606,0.0
64,"[189, 307, 328, 364, 280, 269]",118.05822054902092,18903070328036402800269,65,0,115.40007926162798,0.0
