,solution,time,obj value,solve_calls_sat,solve_calls_unsat,time_solve_sat,time_solve_unsat
0,"[46, 222, 279]",0.4777889300021343,46222279,7,0,0.5475510839896742,0
1,"[47, 207, 280]",0.5268249500077218,47207280,8,0,0.7264923290058505,0
2,"[48, 194, 299]",0.6082365900219884,48194299,9,0,0.9868453220115043,0
3,"[49, 183, 290]",0.6814111480198335,49183290,10,0,1.3203730140230618,0
4,"[48, 196, 271]",0.7384366370097268,48196271,11,0,1.7109261360310484,0
5,"[47, 211, 270]",0.7958328310051002,47211270,12,0,2.1588752460374963,0
6,"[46, 227, 270]",0.8389780080178753,46227270,13,0,2.6499695960374083,0
7,"[50, 171, 272]",1.1394417510018684,50171272,17,0,5.426619941077661,0
8,"[49, 186, 274]",1.2212933440168854,49186274,18,0,6.300029731093673,0
9,"[49, 187, 257]",1.3672402859956492,49187257,20,0,8.25857456412632,0
10,"[48, 203, 267]",1.4457164519990329,48203267,21,0,9.356407469138503,0
11,"[46, 234, 266]",1.5013853410200682,46234266,22,0,10.509909234155202,0
12,"[47, 216, 261]",1.6078891890065279,47216261,23,0,11.769914872158552,0
13,"[46, 235, 262]",1.658169499016367,46235262,24,0,13.080200743163005,0
14,"[46, 240, 256]",1.8171038620057516,46240256,26,0,15.972500531177502,0
15,"[48, 205, 264]",2.169488509010989,48205264,30,0,22.75919060825254,0
16,"[48, 206, 257]",2.3351439950056374,48206257,32,0,26.656648638279876,0
17,"[47, 223, 257]",2.4598005170118995,47223257,33,0,28.768565695296274,0
18,"[51, 160, 257]",2.777656039019348,51160257,37,0,38.067073528363835,0
19,"[50, 174, 261]",2.85178512299899,50174261,38,0,40.57097497637733,0
20,"[50, 176, 248]",3.012341796013061,50176248,40,0,45.812514109391486,0
21,"[47, 225, 254]",3.08401947299717,47225254,41,0,48.54865024139872,0
22,"[46, 268, 249]",3.150651731004473,46268249,42,0,51.35141830140492,0
23,"[48, 207, 235]",3.3400080910068937,48207235,44,0,57.26461331441533,0
24,"[47, 229, 247]",3.443313890020363,47229247,45,0,60.36004376341589,0
25,"[47, 231, 246]",3.6455000340065453,47231246,48,0,70.05018558245501,0
26,"[47, 233, 236]",3.767198500019731,47233236,50,0,76.82812289550202,0
27,"[47, 244, 230]",3.886752847000025,47244230,52,0,83.84951475053094,0
28,"[49, 191, 251]",4.037569458014332,49191251,54,0,91.14767575755832,0
29,"[49, 195, 246]",4.206610994995572,49195246,56,0,98.78219818457728,0
30,"[52, 155, 263]",4.452461008011596,52155263,59,0,110.85922954461421,0
31,"[53, 148, 289]",4.540087667002808,53148289,60,0,115.05143388261786,0
32,"[54, 142, 260]",4.610661481012357,54142260,61,0,119.31421170962858,0
33,"[53, 149, 256]",4.701892725017387,53149256,62,0,123.66822090564528,0
34,"[52, 156, 261]",4.786770508013433,52156261,63,0,128.1071078676614,0
35,"[52, 157, 253]",4.98008713600575,52157253,65,0,137.27132227068068,0
36,"[51, 162, 247]",5.05692504599574,51162247,66,0,141.98036372469505,0
37,"[50, 183, 246]",5.158073725004215,50183246,67,0,146.79055412870366,0
38,"[55, 137, 250]",5.546253856009571,55137250,72,0,172.1021667397581,0
39,"[54, 144, 250]",5.623768042016309,54144250,73,0,177.37805122075952,0
40,"[53, 151, 246]",5.74234611200518,53151246,74,0,182.77251382177928,0
41,"[52, 158, 241]",5.819015665008919,52158241,75,0,188.24364600577974,0
42,"[51, 167, 239]",5.905010739021236,51167239,76,0,193.80077303678263,0
43,"[49, 196, 226]",6.000563123001484,49196226,77,0,199.45345269478275,0
44,"[48, 218, 227]",6.080550384009257,48218227,78,0,205.18611946780584,0
45,"[47, 246, 225]",6.129129864013521,47246225,79,0,210.96736560881254,0
46,"[48, 229, 223]",6.357742494001286,48229223,82,0,228.7571860938333,0
47,"[50, 184, 237]",6.5980004250013735,50184237,85,0,247.23504828388104,0
48,"[56, 132, 278]",7.077226958004758,56132278,91,0,286.6469579729601,0
49,"[57, 128, 282]",7.120135111006675,57128282,92,0,293.41920965196914,0
50,"[58, 125, 257]",7.161987132014474,58125257,93,0,300.2333132439817,0
51,"[57, 130, 244]",7.214410140004475,57130244,94,0,307.0998399259988,0
52,"[56, 133, 254]",7.254142492020037,56133254,95,0,314.0060987720208,0
53,"[56, 135, 240]",7.366872790997149,56135240,97,0,327.98371121205855,0
54,"[54, 146, 233]",7.503165299014654,54146233,98,0,335.1389931170852,0
55,"[53, 154, 245]",7.631407959008357,53154245,99,0,342.42251763210515,0
56,"[53, 156, 234]",7.888969242019812,53156234,101,0,357.33228800914367,0
57,"[52, 159, 238]",7.982944662013324,52159238,102,0,364.9673491331632,0
58,"[51, 172, 234]",8.086836914997548,51172234,103,0,372.7063024911622,0
59,"[50, 189, 235]",8.220175252004992,50189235,104,0,380.578594324179,0
60,"[50, 190, 222]",8.459864065021975,50190222,106,0,396.6959792432026,0
61,"[49, 207, 218]",8.534083042002749,49207218,107,0,404.8821787312045,0
62,"[48, 230, 222]",8.60488100501243,48230222,108,0,413.1391763052088,0
63,"[48, 233, 221]",8.765747908008052,48233221,110,0,429.90809156623436,0
64,"[48, 234, 216]",8.918149431003258,48234216,112,0,446.97816315325326,0
65,"[52, 163, 226]",9.619273179996526,52163226,118,0,500.77167000234476,0
66,"[51, 174, 233]",9.725354730006075,51174233,119,0,510.149141296366,0
67,"[51, 178, 230]",9.961955737002427,51178230,121,0,529.23006528939,0
68,"[51, 179, 226]",10.179120459011756,51179226,123,0,548.7756486574071,0
69,"[53, 157, 233]",10.641426766000222,53157233,127,0,589.2369503944647,0
70,"[55, 139, 240]",10.788414882001234,55139240,129,0,610.0646291244775,0
71,"[59, 120, 285]",10.998861357016722,59120285,133,0,652.4013789885212,0
72,"[60, 118, 263]",11.046410772018135,60118263,134,0,663.0999061675393,0
73,"[59, 123, 235]",11.101903058006428,59123235,135,0,673.8539257515513,0
74,"[58, 127, 254]",11.190772113011917,58127254,136,0,684.6968143465638,0
75,"[58, 128, 241]",11.352486846008105,58128241,138,0,706.6023023465823,0
76,"[57, 131, 243]",11.439160727022681,57131243,139,0,717.6935798756022,0
77,"[58, 128, 242]",11.507219360995805,58128242,140,0,728.8529158106248,0
78,"[57, 132, 238]",11.569300083996495,57132238,141,0,740.0743325056392,0
79,"[55, 143, 236]",11.641193596995436,55143236,142,0,751.367642589641,0
80,"[56, 138, 237]",11.724572995008202,56138237,143,0,762.7443320796592,0
81,"[58, 129, 231]",11.962942661019042,58129231,147,0,808.8585857347061,0
82,"[57, 135, 227]",12.030759429995669,57135227,148,0,820.5414617907081,0
83,"[56, 139, 235]",12.105419457016978,56139235,149,0,832.298997860722,0
84,"[55, 144, 234]",12.174932052002987,55144234,150,0,844.1260465147207,0
85,"[56, 140, 224]",12.390508199023316,56140224,153,0,880.0622169877461,0
86,"[53, 159, 229]",12.619031216017902,53159229,155,0,904.4463218397577,0
87,"[54, 152, 225]",12.763955845002783,54152225,156,0,916.8623942497652,0
88,"[53, 161, 227]",12.90853845901438,53161227,157,0,929.4230493317882,0
89,"[53, 162, 219]",13.13409880400286,53162219,159,0,954.8841318388004,0
90,"[51, 180, 219]",13.237121667014435,51180219,160,0,967.773370085808,0
91,"[50, 199, 220]",13.345278259017505,50199220,161,0,980.7707650218217,0
92,"[50, 201, 214]",13.564272774005076,50201214,163,0,1007.1003725108458,0
93,"[49, 218, 213]",13.668586006009718,49218213,164,0,1020.421075035847,0
94,"[48, 242, 212]",13.737229999998817,48242212,165,0,1033.8104215638596,0
95,"[52, 166, 223]",14.169304376002401,52166223,169,0,1088.4447542898997,0
96,"[52, 168, 211]",14.375780571019277,52168211,171,0,1116.4094747239142,0
97,"[51, 190, 218]",14.520097401022213,51190218,172,0,1130.581688756938,0
98,"[51, 191, 211]",14.752951435017167,51191211,174,0,1159.26850999397,0
99,"[50, 204, 212]",14.855857053014915,50204212,175,0,1173.7764836829738,0
100,"[49, 223, 207]",14.949093919014558,49223207,176,0,1188.377694106981,0
101,"[48, 243, 211]",15.015665746002924,48243211,177,0,1203.045476283005,0
102,"[48, 268, 210]",15.171759618999204,48268210,179,0,1232.6247111440462,0
103,"[48, 269, 209]",15.328409598005237,48269209,181,0,1262.5244307200483,0
104,"[50, 206, 206]",15.757289005006896,50206206,186,0,1338.680626812129,0
105,"[49, 229, 204]",15.828023089998169,49229204,187,0,1354.1607664271432,0
106,"[55, 146, 220]",16.482513511000434,55146220,193,0,1449.3564686081954,0
107,"[54, 153, 218]",16.58585233602207,54153218,194,0,1465.5944375632098,0
108,"[53, 163, 218]",16.72986656901776,53163218,195,0,1481.9764207432163,0
109,"[61, 114, 284]",17.20462022101856,61114284,202,0,1598.7467386673088,0
110,"[62, 110, 266]",17.241293824015884,62110266,203,0,1615.640148874314,0
111,"[61, 115, 238]",17.287831517023733,61115238,204,0,1632.580096837337,0
112,"[60, 120, 248]",17.371610417001648,60120248,205,0,1649.603824016347,0
113,"[60, 121, 242]",17.50927917502122,60121242,207,0,1683.8348660203628,0
114,"[60, 122, 233]",17.61779122601729,60122233,209,0,1718.310922034405,0
115,"[59, 127, 234]",17.700065209995955,59127234,210,0,1735.663103776431,0
116,"[59, 128, 229]",17.856692910019774,59128229,212,0,1770.6008369764604,0
117,"[58, 133, 228]",17.941195851017255,58133228,213,0,1788.1941495314823,0
118,"[63, 108, 244]",18.26497861300595,63108244,218,0,1877.249037919537,0
119,"[62, 112, 262]",18.346510197996395,62112262,219,0,1895.2476646875439,0
120,"[62, 113, 254]",18.46789342100965,62113254,221,0,1931.412729940581,0
121,"[62, 114, 248]",18.586857400019653,62114248,223,0,1967.819399486587,0
122,"[64, 104, 265]",18.75777447700966,64104265,226,0,2022.9221643386118,0
123,"[65, 102, 243]",18.792858897009864,65102243,227,0,2041.3671396636346,0
124,"[64, 106, 252]",18.846518478007056,64106252,228,0,2059.86577460065,0
125,"[64, 107, 240]",18.93107089001569,64107240,230,0,2096.9866949346906,0
126,"[63, 111, 235]",18.991525324003305,63111235,231,0,2115.630336769711,0
127,"[61, 119, 236]",19.09137542900862,61119236,232,0,2134.3738287057204,0
128,"[62, 115, 236]",19.170112246996723,62115236,233,0,2153.1960574507248,0
129,"[61, 121, 223]",19.249938776018098,61121223,234,0,2172.0981128177373,0
130,"[60, 125, 224]",19.361451467004372,60125224,235,0,2191.111680778762,0
131,"[59, 130, 220]",19.44174584801658,59130220,236,0,2210.2055431127665,0
132,"[58, 134, 227]",19.523252098995727,58134227,237,0,2229.380911672779,0
133,"[57, 138, 226]",19.675238960015122,57138226,239,0,2267.958074919792,0
134,"[58, 135, 222]",19.77911422701436,58135222,240,0,2287.3893055997905,0
135,"[57, 139, 217]",19.85151231099735,57139217,241,0,2306.892934407806,0
136,"[56, 143, 223]",19.932164243014995,56143223,242,0,2326.4772151888174,0
137,"[56, 144, 213]",20.08676972001558,56144213,244,0,2365.864177963842,0
138,"[55, 148, 213]",20.15232984701288,55148213,245,0,2385.6686244308657,0
139,"[53, 166, 211]",20.287513865012443,53166211,246,0,2405.6082547788683,0
140,"[54, 155, 206]",20.381194800022058,54155206,247,0,2425.6415659578925,0
141,"[51, 195, 210]",20.490365080011543,51195210,248,0,2445.7840476219135,0
142,"[52, 179, 203]",20.601967691007303,52179203,249,0,2466.0381318519358,0
143,"[51, 196, 197]",20.692844940000214,51196197,250,0,2486.383093258948,0
144,"[50, 213, 205]",20.799685236008372,50213205,251,0,2506.834894964966,0
145,"[50, 214, 203]",20.983063888998004,50214203,253,0,2548.0083870819944,0
146,"[49, 231, 202]",21.05425347702112,49231202,254,0,2568.7147571509995,0
147,"[50, 215, 200]",21.330686062021414,50215200,257,0,2631.3668610290624,0
148,"[49, 239, 199]",21.4073277930147,49239199,258,0,2652.4263051680755,0
149,"[50, 217, 197]",21.67568526501418,50217197,261,0,2716.1114924520953,0
150,"[49, 242, 193]",21.742095535009867,49242193,262,0,2737.505704353098,0
151,"[53, 169, 210]",22.182515079010045,53169210,266,0,2824.0571520071535,0
152,"[53, 171, 205]",22.41737007300253,53171205,268,0,2868.05521688718,0
153,"[58, 136, 216]",22.979250194010092,58136216,275,0,3024.77401893324,0
154,"[57, 140, 216]",23.04160066100303,57140216,276,0,3047.467736132239,0
155,"[60, 128, 220]",23.44986589299515,60128220,281,0,3162.084713697317,0
156,"[62, 117, 227]",23.60959129402181,62117227,283,0,3208.521688164328,0
157,"[66, 101, 270]",23.844159090018366,66101270,287,0,3302.1609128353884,0
