,solution,time,obj value,solve_calls_sat,solve_calls_unsat,time_solve_sat,time_solve_unsat
0,"[-1033, -726, -700, -698]",0.05366913601756096,-1033072607000698,9,0,0.056321734067751095,0
1,"[-1032, -782, -750, -735]",0.060425899020629004,-1032078207500735,10,0,0.07508010006858967,0
2,"[-1025, -793, -785, -689]",0.11867352901026607,-1025079307850689,13,0,0.22460574307478964,0
3,"[-1029, -737, -785, -687]",0.1440780450066086,-1029073707850687,14,0,0.32701639508013614,0
4,"[-1022, -758, -732, -765]",0.23729338101111352,-1022075807320765,17,0,0.8345855600491632,0
5,"[-1019, -848, -861, -727]",0.25641514602466486,-1019084808610727,18,0,1.0493331200559624,0
6,"[-1020, -792, -811, -690]",0.3115784660039935,-1020079208110690,19,0,1.3192439780395944,0
7,"[-1025, -649, -787, -628]",0.3558242180151865,-1025064907870628,20,0,1.6334010770369787,0
8,"[-1020, -785, -796, -777]",0.6032544460031204,-1020078507960777,26,0,4.491719901037868,0
9,"[-1008, -861, -891, -750]",0.760373063996667,-1008086108910750,34,0,9.788908680988243,0
10,"[-1011, -754, -872, -635]",0.7976181780104525,-1011075408720635,35,0,10.544859494984848,0
11,"[-1012, -842, -826, -757]",0.8286498920060694,-1012084208260757,36,0,11.331842044979567,0
12,"[-1015, -761, -798, -734]",0.8731865230074618,-1015076107980734,37,0,12.163361470971722,0
13,"[-1014, -750, -850, -734]",0.9411463139986154,-1014075008500734,39,0,13.924179722962435,0
14,"[-1010, -810, -922, -672]",1.0283217310206965,-1010081009220672,42,0,16.795537683967268,0
15,"[-1016, -686, -698, -814]",1.2373956170049496,-1016068606980814,51,0,26.696217925986275,0
16,"[-997, -892, -861, -757]",1.265405487996759,-997089208610757,52,0,27.919956040976103,0
17,"[-1004, -861, -926, -774]",1.279892203019699,-1004086109260774,53,0,29.15818078495795,0
18,"[-1011, -786, -701, -828]",1.3149541360035073,-1011078607010828,54,0,30.431467665941454,0
19,"[-1007, -841, -852, -758]",1.4374799020006321,-1007084108520758,58,0,35.82311496292823,0
20,"[-1005, -816, -926, -702]",1.5851939959975425,-1005081609260702,62,0,41.793302320933435,0
21,"[-1005, -835, -831, -777]",1.6928636960219592,-1005083508310777,65,0,46.62949758392642,0
22,"[-1007, -786, -736, -852]",1.7792217030073516,-1007078607360852,67,0,50.051532693905756,0
23,"[-1010, -751, -723, -796]",1.8105429810239002,-1010075107230796,68,0,51.82040840489208,0
24,"[-1008, -723, -731, -790]",1.9137459660123568,-1008072307310790,71,0,57.294157917873235,0
25,"[-990, -897, -921, -739]",2.2574147340201307,-990089709210739,84,0,84.10817914587096,0
26,"[-995, -891, -917, -709]",2.285546018014429,-995089109170709,85,0,86.35205765685532,0
27,"[-991, -872, -927, -732]",2.3634424690098967,-991087209270732,87,0,90.96366644385853,0
28,"[-1001, -816, -961, -726]",2.4055842969974037,-1001081609610726,88,0,93.32758376584388,0
29,"[-999, -823, -952, -695]",2.4781851050211117,-999082309520695,90,0,98.17173920784262,0
30,"[-995, -823, -987, -719]",2.565953323006397,-995082309870719,93,0,105.68230264785234,0
31,"[-994, -863, -800, -840]",2.8024892350076698,-994086308000840,100,0,124.20733727983315,0
32,"[-998, -837, -873, -780]",2.8567949310236145,-998083708730780,101,0,127.02246481581824,0
33,"[-1002, -818, -808, -787]",2.933064559008926,-1002081808080787,103,0,132.77057176778908,0
34,"[-1005, -721, -787, -790]",2.9961479530029465,-1005072107870790,104,0,135.72505219178856,0
35,"[-1003, -752, -809, -806]",3.0552823050238658,-1003075208090806,105,0,138.73866724979598,0
36,"[-1005, -626, -739, -794]",3.1548274380038492,-1005062607390794,107,0,144.9076621887798,0
37,"[-1004, -689, -744, -856]",3.220507343998179,-1004068907440856,108,0,148.08650233177468,0
38,"[-1001, -769, -818, -807]",3.5430645160085987,-1001076908180807,116,0,174.9295948946965,0
39,"[-998, -829, -796, -807]",4.04560251001385,-998082907960807,124,0,205.40965296470677,0
40,"[-1000, -817, -671, -835]",4.098013555019861,-1000081706710835,125,0,209.46599918371066,0
41,"[-996, -746, -774, -836]",4.3098776130063925,-996074607740836,129,0,226.23552795971045,0
42,"[-1001, -626, -774, -818]",4.370169971021824,-1001062607740818,130,0,230.56403074771515,0
43,"[-998, -654, -798, -813]",4.446771381015424,-998065407980813,131,0,234.96913513971958,0
44,"[-996, -836, -736, -828]",4.711722362000728,-996083607360828,136,0,257.76394749371684,0
45,"[-998, -805, -714, -812]",4.811259588022949,-998080507140812,138,0,267.24111959172296,0
46,"[-985, -898, -802, -704]",5.396969171997625,-985089808020704,155,0,353.7722999006801,0
47,"[-986, -897, -956, -763]",5.440697081998223,-986089709560763,156,0,359.1713296226808,0
48,"[-990, -847, -931, -733]",5.522024964011507,-990084709310733,158,0,370.10626438766485,0
49,"[-990, -872, -799, -803]",5.679858425020939,-990087207990803,164,0,403.52217142266454,0
50,"[-988, -862, -815, -778]",5.73175181102124,-988086208150778,165,0,409.2122560896678,0
51,"[-992, -859, -838, -813]",5.801433440006804,-992085908380813,166,0,414.9720224516641,0
52,"[-994, -828, -816, -797]",5.850630938017275,-994082808160797,167,0,420.7809858706605,0
53,"[-993, -828, -822, -808]",5.948602009011665,-993082808220808,169,0,432.5342206506466,0
54,"[-994, -734, -817, -813]",6.010031013021944,-994073408170813,170,0,438.5025842936302,0
55,"[-987, -803, -931, -776]",6.542296485014958,-987080309310776,181,0,507.62714295758633,0
56,"[-989, -720, -874, -781]",6.628271472000051,-989072008740781,182,0,514.213747145579,0
57,"[-992, -765, -839, -829]",6.7505131300131325,-992076508390829,183,0,520.9225932905683,0
58,"[-991, -784, -866, -783]",6.94899018201977,-991078408660783,185,0,534.6077497365477,0
59,"[-988, -765, -874, -853]",7.2268058430054225,-988076508740853,188,0,555.9499238255376,0
