,solution,time,obj value,solve_calls_sat,solve_calls_unsat,time_solve_sat,time_solve_unsat
0,"[-1221, -880, -874, -808, -1070, -1097, -837]",0.0338670420460403,-1221088008740808107010970837,1,0,0.03386828489601612,0.0
1,"[-1216, -900, -828, -879, -1146, -1147, -835]",0.09376583504490554,-1216090008280879114611470835,2,5,0.07570718484930694,0.01760078896768391
2,"[-1215, -961, -824, -887, -1051, -1057, -817]",0.15850343508645892,-1215096108240887105110570817,3,10,0.11345198866911232,0.043959747767075896
3,"[-1206, -883, -842, -791, -1093, -1115, -885]",0.3322056271135807,-1206088308420791109311150885,4,15,0.24869285966269672,0.08148655481636524
4,"[-1205, -944, -838, -799, -998, -1025, -867]",0.5009402669966221,-1205094408380799099810250867,5,20,0.37663448159582913,0.12121005891822278
5,"[-1205, -920, -772, -896, -1013, -1131, -880]",0.5800608519930393,-1205092007720896101311310880,6,24,0.42303596972487867,0.15299538685940206
6,"[-1203, -897, -860, -929, -1113, -1064, -817]",0.8579505300149322,-1203089708600929111310640817,7,29,0.6266670487821102,0.22574362764135003
7,"[-1200, -964, -792, -870, -1074, -1075, -865]",1.1278968460392207,-1200096407920870107410750865,8,34,0.8312245956622064,0.2893798539880663
8,"[-1199, -912, -763, -794, -1094, -1146, -935]",1.4297117469832301,-1199091207630794109411460935,9,39,1.0625098554883152,0.35814884887076914
9,"[-1199, -909, -821, -848, -1114, -1096, -816]",1.565246544079855,-1199090908210848111410960816,10,43,1.1425607015844434,0.4119384710211307
10,"[-1198, -947, -811, -902, -1034, -1061, -900]",1.9362527090124786,-1198094708110902103410610900,11,48,1.4040657996665686,0.5189671183470637
11,"[-1198, -891, -891, -902, -1082, -1051, -851]",2.0598809709772468,-1198089108910902108210510851,12,52,1.4801641136873513,0.564898252254352
12,"[-1197, -978, -810, -1008, -1094, -1024, -797]",2.4548796419985592,-1197097808101008109410240797,13,57,1.7392949617933482,0.6978092903736979
13,"[-1194, -934, -785, -914, -1020, -1062, -827]",3.0159535771235824,-1194093407850914102010620827,14,62,2.172646127641201,0.8230671065393835
14,"[-1194, -899, -840, -857, -1078, -973, -715]",3.225057994015515,-1194089908400857107809730715,15,66,2.3093111906200647,0.8932632147334516
